"","treated_unit","V2","V3","V4","V6","V7","V8","V9","V10","welcome","disclosure","Introcommu","oftenmbta","PoliID","ideology","party","obama","X2010","election","intoviews","numberim","Remain","Englishlan","raceintro","Asians","AfAms","Hispanics","MiddleEast","IntroDemo","Illegal_ma","illegal_us","age","residency","Friends","race_1","race_2","race_3","race_4","race_5","hispanicID","gender","education","citizen","income","Community","Crime","Diverse","wealthcomm","Comments","End","assignment","line","station","train","time","treatment","white","residency.new","liberal","conservative","democract","republican","obama.approve","obama.disapprove","ride.everyday","voted.2010","obama.voter","romney.voter","college","us.born","hispanic.new","income.new","male","missing"
"111","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"72.248.246.50",0,"2012-07-18 08:03:17","2012-07-18 08:09:18",1,1,1,1,4,1,2,2,2,5,1,1,4,1,5,1,1,1,1,1,1,5,12,3,6,10,NA,NA,NA,1,NA,2,2,5,1,4,1,4,4,2,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,23.0337078651685,1,0,0,0,1,0,1,1,1,0,1,1,0,62500,0,1
"112","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"192.111.218.8",0,"2012-07-18 12:54:19","2012-07-18 13:06:49",1,1,1,1,4,1,1,1,2,1,1,1,3,2,3,1,1,1,1,1,1,1,5,8,4,10,NA,NA,NA,1,NA,2,2,6,1,4,1,3,4,3,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,12.5,1,0,1,0,1,0,1,0,1,0,1,1,0,62500,0,0
"113","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"166.186.169.186",0,"2012-07-18 05:33:56","2012-07-18 06:08:50",1,1,1,1,1,1,3,2,4,5,6,1,2,2,2,1,1,1,1,2,1,1,3,40,5,7,NA,NA,NA,1,NA,2,1,6,1,6,1,3,3,3,"",1,"T2a","Framingham","Southborough","P508","7:28",1,1,8.03370786516854,0,0,0,0,0,1,0,1,0,1,1,1,0,115000,1,1
"114","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"63.139.127.6",0,"2012-08-01 06:03:38","2012-08-01 06:18:37",1,1,1,1,4,1,2,2,2,5,2,1,4,5,1,1,1,1,1,3,1,35,20,10,2,10,NA,NA,NA,NA,1,1,1,5,1,7,1,1,2,1,"",1,"T4b","Framingham","Wellesley Hills","P504","7:00",0,0,3.5,1,0,0,0,1,0,1,1,1,0,1,1,1,135000,1,1
"115","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"206.195.19.47",0,"2012-08-02 10:44:03","2012-08-02 10:49:29",1,1,1,1,3,1,4,3,5,5,7,1,3,4,1,1,1,1,1,1,1,1,2,25,2,0,NA,NA,NA,1,NA,2,1,6,1,8,1,3,3,3,"",1,"T4a","Framingham","Wellesley Hills","P504","7:00",0,1,3.5,0,1,0,1,0,1,0,1,0,1,1,1,0,250000,1,1
"116","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"216.57.85.100",0,"2012-08-01 06:14:16","2012-08-01 06:29:45",1,1,1,1,4,1,4,1,1,5,1,1,2,1,2,1,1,1,1,1,1,20,30,25,2,10,NA,1,NA,NA,NA,2,1,4,1,5,1,1,1,1,"I think that all illegals should be giving an opportunity to become legal but at any rate they should be paying taxes...",1,"T4b","Framingham","Wellesley Hills","P504","7:00",0,0,3.5,0,1,1,0,1,0,1,1,1,0,0,1,0,87500,1,0
"117","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"140.241.0.20",0,"2012-08-01 07:53:20","2012-08-01 07:58:42",1,1,1,1,4,1,3,3,4,4,3,1,3,4,3,1,1,1,1,3,1,20,50,27,5,5,1,NA,NA,NA,NA,2,2,5,1,8,1,1,4,1,"",1,"T4b","Framingham","Wellesley Hills","P504","7:00",0,0,8.03370786516854,0,0,0,1,0,1,1,0,0,0,1,1,0,250000,0,0
"118","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"205.196.204.4",0,"2012-08-01 11:51:54","2012-08-01 11:59:42",1,1,1,1,4,1,3,2,2,5,2,1,3,4,4,1,1,1,1,1,1,15,25,51,5,10,NA,NA,NA,1,NA,2,1,6,1,9,1,3,4,3,"No Comments",1,"T4a","Framingham","Wellesley Hills","P504","7:00",0,1,8.03370786516854,0,0,0,0,1,0,1,1,1,0,1,1,0,300000,1,0
"119","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"160.109.101.158",0,"2012-08-02 06:38:18","2012-08-02 06:51:53",1,1,1,1,4,1,4,3,4,5,3,1,3,4,3,1,1,1,1,1,1,2,15,38,5,0,1,NA,NA,NA,NA,2,2,6,1,8,1,3,4,3,"",1,"T4a","Framingham","Wellesley Hills","P504","7:00",0,0,8.03370786516854,0,1,0,1,0,1,1,1,0,0,1,1,0,250000,0,0
"120","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"128.222.37.62",0,"2012-08-01 08:33:30","2012-08-01 08:40:14",1,1,1,1,4,1,3,1,1,4,1,1,3,3,1,1,1,1,1,2,1,5,10,23,2,0,NA,NA,NA,1,NA,2,2,6,2,8,1,3,3,3,"",1,"T4b","Framingham","Wellesley Hills","P504","7:00",0,1,3.5,0,0,1,0,1,0,1,0,1,0,1,0,0,250000,0,1
"121","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"208.88.204.20",0,"2012-08-02 09:56:33","2012-08-02 10:06:12",1,1,1,1,4,1,5,3,5,5,7,1,4,2,1,1,1,2,2,4,1,1,1,50,5,8,NA,NA,NA,1,NA,2,1,6,1,9,1,4,3,4,"",1,"T4a","Framingham","Wellesley Hills","P504","7:00",0,1,8.03370786516854,0,1,0,1,0,1,1,1,0,1,1,1,0,300000,1,1
"122","Framingham_Wellesley Hills_P504","Default Response Set","Anonymous",NA,"209.104.230.50",0,"2012-08-01 06:49:53","2012-08-01 07:06:21",1,1,1,1,4,1,2,1,2,5,1,1,3,2,4,1,1,1,1,1,1,2,4,25,4,3,NA,NA,NA,1,NA,2,1,6,1,8,1,3,3,3,"",1,"T4b","Framingham","Wellesley Hills","P504","7:00",0,1,12.5,1,0,1,0,1,0,1,1,1,0,1,1,0,250000,1,1
"123","Framingham_Wellesley Hills_P506","Default Response Set","Anonymous",NA,"4.53.63.132",0,"2012-08-01 07:34:43","2012-08-01 07:38:42",1,1,1,1,4,1,4,3,5,5,7,1,3,5,1,1,1,1,1,1,1,5,25,14,4,0,1,NA,NA,NA,NA,2,1,6,1,7,1,2,3,3,"",1,"T4b","Framingham","Wellesley Hills","P506","7:40",1,0,12.5,0,1,0,1,0,1,1,1,0,1,1,1,0,135000,1,1
"124","Framingham_Wellesley Hills_P506","Default Response Set","Anonymous",NA,"173.76.29.220",0,"2012-08-01 16:27:50","2012-08-01 16:33:26",1,1,1,1,4,1,2,2,2,5,1,1,1,2,2,1,1,1,1,1,1,1,3,33,5,1,NA,NA,NA,1,1,2,2,5,1,7,1,3,3,4,"",1,"T4a","Framingham","Wellesley Hills","P506","7:40",1,1,8.03370786516854,1,0,0,0,1,0,1,1,1,0,1,1,0,135000,0,0
"125","Framingham_Wellesley Hills_P506","Default Response Set","Anonymous",NA,"74.8.112.99",0,"2012-08-03 14:25:26","2012-08-03 14:29:23",1,1,1,1,4,1,2,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,5,20,2,10,NA,NA,NA,1,NA,2,2,6,1,9,1,3,3,3,"",1,"T4b","Framingham","Wellesley Hills","P506","7:40",1,1,3.5,1,0,1,0,1,0,1,1,1,0,1,1,0,300000,0,1
"126","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"69.173.121.1",0,"2012-07-20 07:35:18","2012-07-20 07:47:54",1,1,1,1,4,1,2,2,2,1,2,1,4,2,2,1,1,1,1,1,1,5,10,17,2,0,1,NA,NA,NA,NA,2,2,6,2,7,1,3,2,3,"",1,"T2b","Framingham","West Natick","P512","8:19",1,0,3.5,1,0,0,0,1,0,1,0,1,0,1,0,0,135000,0,1
"127","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"71.87.219.114",0,"2012-07-20 13:40:29","2012-07-20 13:44:55",1,1,1,1,1,1,3,2,4,1,5,1,2,4,3,1,1,1,1,1,1,2,2,12,2,0,NA,NA,NA,1,NA,2,1,4,1,2,1,3,3,4,"",1,"T2a","Framingham","West Natick","P512","8:19",1,1,3.5,0,0,0,0,0,1,0,0,0,0,0,1,0,23500,1,1
"128","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"174.252.101.130",0,"2012-07-20 07:18:00","2012-07-20 07:37:10",1,1,1,1,4,1,3,2,4,1,5,1,4,5,1,1,1,1,1,1,1,1,5,1,2,6,NA,NA,NA,1,NA,2,2,2,1,4,1,3,3,3,"",1,"T2a","Framingham","West Natick","P512","8:19",1,1,3.5,0,0,0,0,0,1,1,0,0,0,0,1,0,62500,0,1
"129","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"75.150.92.182",0,"2012-07-20 06:12:34","2012-07-20 15:28:15",1,1,1,1,4,1,4,3,5,5,3,1,1,2,2,1,1,1,1,1,1,1,1,26,3,20,NA,NA,NA,1,NA,2,2,5,1,8,1,3,3,3,"",1,"T2b","Framingham","West Natick","P512","8:19",1,1,7.5,0,1,0,1,0,1,1,1,0,0,1,1,0,250000,0,1
"130","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"74.92.10.129",0,"2012-07-20 07:36:25","2012-07-20 07:44:17",1,1,1,1,4,1,2,2,5,1,4,1,4,2,3,1,1,3,2,1,1,10,30,12,1,0,1,NA,NA,NA,NA,2,2,6,2,3,1,1,3,2,"Make policies to improve america",1,"T2a","Framingham","West Natick","P512","8:19",1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,42500,0,0
"131","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"71.233.112.220",0,"2012-07-24 08:04:49","2012-07-24 08:13:13",1,1,1,1,4,1,3,4,1,1,3,1,3,5,3,1,1,3,2,1,1,34,67,20,1,0,1,NA,NA,NA,NA,2,1,5,2,2,1,1,4,3," I think this survey covers about immigrants and politics. good work !",1,"t2c","Framingham","West Natick","P512","8:19",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,23500,1,1
"132","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"98.118.44.37",0,"2012-07-26 21:19:52","2012-07-26 21:26:34",1,1,1,1,4,1,2,1,3,2,2,1,2,2,3,1,1,1,1,1,1,10,10,26,4,0,NA,NA,NA,1,NA,2,1,5,1,7,1,3,3,3,"",1,"t2c","Framingham","West Natick","P512","8:19",1,1,12.5,1,0,1,0,0,0,1,0,1,0,1,1,0,135000,1,1
"133","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"209.104.227.166",0,"2012-07-20 07:27:51","2012-07-20 07:34:39",1,1,1,1,4,1,3,4,5,1,7,1,3,5,3,1,1,3,1,1,1,10,30,9,2,0,1,NA,NA,NA,NA,2,2,6,2,7,1,4,4,2,"",1,"T2a","Framingham","West Natick","P512","8:19",1,0,3.5,0,0,0,0,0,1,1,0,0,1,1,0,0,135000,0,1
"134","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"159.53.174.140",0,"2012-07-20 11:44:43","2012-07-20 11:52:42",1,1,1,1,4,1,3,2,3,1,5,1,3,2,4,1,1,1,1,1,1,5,12,13,2,0,NA,NA,NA,NA,NA,2,2,5,2,4,1,3,4,3,"",1,"T2a","Framingham","West Natick","P512","8:19",1,0,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,62500,0,1
"135","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"74.82.68.17",0,"2012-07-20 11:31:26","2012-07-20 11:45:20",1,1,1,1,4,1,2,2,2,5,1,1,3,2,2,1,1,1,1,1,1,1,1,26,2,0,NA,NA,NA,1,NA,2,1,6,1,7,1,3,3,4,"You asked whether I favor increased mexican immigration, but gave no option for 'no opinion'. This is not an area I follow, so I answered 'stay the same' but would have answered 'no opinion' if given a choice. Also, there is a gap in the income question (between 150k and 200k). That is where my household fits, though I answered 120k-150k.  Finally, the reference to the second card being preloaded with 'another amount' makes me wonder if I could have held out for more than the $5 I got. Did you give out more to others?",1,"T2b","Framingham","West Natick","P512","8:19",1,1,3.5,1,0,0,0,1,0,1,1,1,0,1,1,0,135000,1,0
"136","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"71.126.250.178",0,"2012-07-20 19:02:46","2012-07-20 19:09:04",1,1,1,1,4,1,3,2,3,1,2,1,3,3,3,1,1,1,1,1,1,10,5,2,6,10,NA,NA,NA,1,NA,2,2,2,1,1,1,3,3,3,"",1,"T2b","Framingham","West Natick","P512","8:19",1,1,23.0337078651685,0,0,0,0,0,0,1,0,1,0,0,1,0,10000,0,1
"137","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"174.252.101.130",0,"2012-07-20 07:37:39","2012-07-20 07:52:43",1,1,1,1,4,1,2,1,3,1,4,1,4,4,1,1,1,1,1,1,1,5,10,31,2,3,NA,NA,NA,1,NA,2,1,5,1,4,1,3,3,3,"",1,"T2a","Framingham","West Natick","P512","8:19",1,1,3.5,1,0,1,0,0,0,1,0,0,0,1,1,0,62500,1,1
"138","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"173.76.220.106",0,"2012-07-28 17:53:54","2012-07-28 18:56:47",0,1,1,1,4,1,4,2,5,1,6,1,5,5,1,1,2,3,4,3,1,5,10,14,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"t4c","Framingham","West Natick","P512","8:19",1,0,3.5,0,1,0,0,0,1,1,0,0,1,0,1,1,175000,NA,1
"139","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"129.10.221.88",0,"2012-07-20 14:54:50","2012-07-20 14:59:14",1,1,1,1,4,1,3,2,3,1,3,1,3,3,3,1,1,1,1,1,1,10,5,21,2,0,1,NA,NA,NA,NA,2,1,6,2,5,1,3,3,3,"",1,"T2b","Framingham","West Natick","P512","8:19",1,0,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,87500,1,0
"140","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"12.151.131.131",0,"2012-07-20 09:50:43","2012-07-20 10:03:25",1,1,1,1,4,1,3,3,2,1,3,1,1,5,5,1,1,4,1,1,1,10,90,13,2,0,1,NA,NA,NA,NA,2,1,6,2,7,1,1,1,1,"",1,"T2b","Framingham","West Natick","P512","8:19",1,0,3.5,0,0,0,1,1,0,1,0,0,0,1,0,0,135000,1,1
"141","Framingham_West Natick_P512","Default Response Set","Anonymous",NA,"98.118.40.38",0,"2012-07-26 19:20:41","2012-07-26 19:33:09",1,1,1,1,4,1,2,2,2,1,2,1,3,2,2,1,1,1,1,1,1,3,10,19,3,5,1,NA,NA,NA,NA,2,1,6,1,7,1,4,3,3,"",1,"t2c","Framingham","West Natick","P512","8:19",1,0,7.5,1,0,0,0,1,0,1,0,1,0,1,1,0,135000,1,1
"142","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"192.250.34.163",0,"2012-07-23 07:44:40","2012-07-23 07:53:27",1,1,1,1,4,1,3,2,3,1,3,1,3,2,5,1,1,1,1,2,1,5,10,18,1,0,1,NA,NA,NA,NA,2,2,5,2,7,1,3,4,3,"",1,"t2c","Framingham","West Natick","P514","8:50",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,135000,0,1
"143","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"208.54.36.128",0,"2012-08-02 19:04:30","2012-08-03 11:23:55",1,1,1,1,4,1,3,2,4,1,7,1,2,2,2,1,2,2,2,3,1,5,20,23,1,0,NA,NA,NA,1,NA,2,1,6,1,9,1,3,3,3,"",1,"t4c","Framingham","West Natick","P514","8:50",0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,300000,1,1
"144","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"198.180.131.13",0,"2012-07-20 11:46:25","2012-07-20 11:58:47",1,1,1,1,4,1,2,1,2,5,1,1,5,1,2,1,1,1,2,2,1,1,20,43,1,0,NA,NA,NA,1,NA,2,2,4,1,5,1,3,4,4,"",1,"T2b","Framingham","West Natick","P514","8:50",0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,87500,0,0
"145","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"23.25.214.98",0,"2012-08-01 12:58:12","2012-08-01 13:04:33",1,1,1,1,4,1,2,1,1,3,1,1,3,2,2,1,1,1,1,3,1,1,1,14,4,3,NA,NA,NA,1,NA,2,1,5,1,4,1,3,3,4,"",1,"t2c","Framingham","West Natick","P514","8:50",0,1,12.5,1,0,1,0,1,0,1,0,1,0,1,1,0,62500,1,1
"146","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"71.233.112.220",0,"2012-07-18 19:15:11","2012-07-18 19:28:16",1,1,1,1,4,1,3,4,2,2,2,1,3,2,2,1,6,3,2,2,1,16,24,21,1,0,1,NA,NA,1,NA,2,1,5,2,5,1,1,1,2,"",1,"T2b","Framingham","West Natick","P514","8:50",0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,87500,1,0
"147","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"74.104.124.73",0,"2012-08-05 19:20:26","2012-08-05 19:35:32",1,1,1,1,3,1,2,1,2,5,2,1,3,2,2,1,1,1,1,1,1,5,3,38,5,8,NA,NA,NA,1,NA,2,2,5,1,7,1,3,3,3,"None at this time. ",1,"t4c","Framingham","West Natick","P514","8:50",0,1,8.03370786516854,1,0,1,0,1,0,0,1,1,0,1,1,0,135000,0,1
"148","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"134.174.110.7",0,"2012-07-18 08:17:17","2012-07-18 08:30:04",1,1,1,1,4,1,3,3,3,1,3,1,3,3,2,1,1,1,1,1,1,2,8,20,3,5,1,NA,NA,NA,NA,2,1,6,2,5,1,3,4,3,"",1,"T2a","Framingham","West Natick","P514","8:50",0,0,7.5,0,0,0,1,0,0,1,0,0,0,1,0,0,87500,1,1
"149","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"64.95.72.146",0,"2012-07-18 09:45:25","2012-07-18 09:59:43",1,1,1,1,4,1,3,2,2,5,1,1,3,4,1,1,1,1,1,2,1,1,5,33,5,2,NA,NA,NA,1,NA,2,1,5,1,7,1,3,3,3,"",1,"T2a","Framingham","West Natick","P514","8:50",0,1,8.03370786516854,0,0,0,0,1,0,1,1,1,0,1,1,0,135000,1,0
"150","Framingham_West Natick_P514","Default Response Set","Anonymous",NA,"174.254.180.96",0,"2012-07-18 10:36:23","2012-07-18 10:53:47",1,1,1,1,3,1,3,4,5,5,5,1,1,1,5,1,1,1,1,1,1,1,2,37,5,0,NA,NA,NA,1,NA,1,2,6,1,7,1,3,3,3,"I am neither liberal nor conservative. That question should have included ""other.""",1,"T2b","Framingham","West Natick","P514","8:50",0,1,8.03370786516854,0,0,0,0,0,1,0,1,0,0,1,1,1,135000,0,0
"151","Franklin_Dedham Corp Center_732","Default Response Set","Anonymous",NA,"96.237.140.107",0,"2012-07-19 08:50:26","2012-07-19 09:00:20",1,1,1,1,3,1,3,2,3,1,3,1,3,1,2,1,2,2,2,2,1,7,25,4,5,0,NA,NA,NA,1,NA,2,2,3,1,7,1,3,3,3,"",1,"T2b","Franklin","Dedham Corp Center","732","8:11",1,1,8.03370786516854,0,0,0,0,0,0,0,0,0,0,0,1,0,135000,0,1
"152","Franklin_Dedham Corp Center_732","Default Response Set","Anonymous",NA,"69.174.58.28",0,"2012-07-18 08:39:36","2012-07-18 08:45:25",1,1,1,1,4,1,2,2,2,2,1,1,2,3,4,1,1,1,1,1,1,15,30,18,1,3,NA,NA,NA,1,NA,2,2,5,1,5,1,3,3,3,"",1,"T2b","Franklin","Dedham Corp Center","732","8:11",1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,87500,0,0
"153","Franklin_Dedham Corp Center_732","Default Response Set","Anonymous",NA,"192.80.70.50",0,"2012-08-03 06:22:47","2012-08-03 06:29:51",1,1,1,1,4,1,4,3,4,4,4,1,5,2,2,1,1,2,1,2,1,10,30,4,6,4,NA,NA,NA,1,NA,2,1,5,1,7,1,4,4,4,"Is there anyway we can see the results of the survey?",1,"t4c","Franklin","Dedham Corp Center","732","8:11",1,1,23.0337078651685,0,1,0,1,0,1,1,0,0,0,1,1,0,135000,1,1
"154","Franklin_Dedham Corp Center_732","Default Response Set","Anonymous",NA,"38.104.187.94",0,"2012-07-18 07:47:44","2012-07-18 07:52:41",1,1,1,1,4,1,3,2,2,5,2,1,4,1,2,1,1,2,1,2,1,2,3,14,5,0,NA,NA,NA,1,NA,2,2,6,1,7,1,4,3,3,"",1,"T2b","Franklin","Dedham Corp Center","732","8:11",1,1,8.03370786516854,0,0,0,0,1,0,1,1,1,0,1,1,0,135000,0,1
"155","Franklin_Dedham Corp Center_732","Default Response Set","Anonymous",NA,"108.49.44.101",0,"2012-07-21 18:03:01","2012-07-21 18:24:52",1,1,1,1,4,1,2,3,2,5,7,1,4,2,1,1,1,1,1,1,1,1,40,28,4,10,NA,NA,NA,1,NA,2,1,6,2,4,1,2,4,3,"Would it be possible to share the result of this survey or  a report of outcomes and send by email. Thank you. / Also, is it possible to share some information about your research.",1,"T2a","Franklin","Dedham Corp Center","732","8:11",1,1,12.5,1,0,0,1,1,0,1,1,0,1,1,0,0,62500,1,1
